Tweet,target
You are sitting in solitude alone & smoking ............ I know you are sad & #depressed ........but DONT SMOKE BABY  pic.twitter.com/auCoNMXY0m,0
"Depression is like, you don't want to do anything. Or you want to do something, but you don't want to do it (at the same time). #depressed",0
I'm like 80% with college bull shit #depressed,0
I have 2 cuts on my lips and I can't eat spicy food b/c it burns #depressed :'/,0
Is you're #depressed you might have a problem with someone close to you.,0
Missing San Francisco bit my sister is helping a bit to make me forget about it. #depressed,0
Hard to believe right now BUT there's a World waiting for your contribution-JesusChristWillHelpYouAccomplishYourDream-Ask #depressed #lonely,0
"Sad day here in Cometland, school is closed for a few weeks #depressed #StillStudying",0
11 more #days til I can stop feeling #depressed I hate #December,0
YouHaveToStudyWorkHardajajkskanakaoanakaa aaaaand BOOMSHAKALAKAAAA ??™ѓ??™ѓ #stressed #depressed but #welldressed,0
I miss you so much!! I can't wait for you to be back home!! #depressed,0
"Maybe I should hang myself with the Christmas lights, there's a nice image for you. Tis the season after all.  #depression #depressed",0
A.M. choice if you're mentally well: What clothes should I wear? A.M. choice if you're #depressed: What mask should I wear? #SickNotWeak,0
Nearly 1 in 2 men feel #depressed over the #Christmas period,0
I'll give in to happiness when it shows its self #depression #depressed,0
??’•you will be ok??’• #depressed #depression #anxiety pic.twitter.com/qNSQ2CDuZX,0
Bout to break out my secret Santa gift after taking this fatass L in fantasy... #Depressed  pic.twitter.com/rXmMEsoOPJ,0
Maybe I am writting to much.. #nox #depressed #tired * going to bed* ..,0
"So, that new #StarWars movie was a real hoot ??’Ђ???і #depressed #mustwatchEpisodeIVrightnow",0
And as quickly as it entered my life it left. You will surely be missed. Goodbye for now bee filter! Until next time #depressed,0
I just wanna stay up all night play FFXV and not go to work tomorrow.. #depressed,0
"I try to be optimistic, but it just gets hard when all attempts to try are met with failure. #depressed",0
#depression seriously increases the risk both of developing and also dying from heart disease,0
Wouldn't it be great if you looked forward to every tomorrow with the same anticipation you do New Year's? #NYE #depression #TBI,0
"Happy New Year to you all! Remember the power to make it/you, a happy one, is in yourself #Mindfulness #depression",0
It appears that my bffs #anxiety & #depression decided to stop by today making it impossible to leave the house. #LifeWithMentalIllness,0
"The first step to beating #anxiety or #depression is to take responsibility for yourself, stop blaming others or circumstances",0
It's only 40 minutes before the #newyear arrives an the #depression months begin. Look after yourselves and others speak about your problems  pic.twitter.com/gDHivI7EAN,0
Is it true that what ever doesn't killl you makes you stronger?   I'm not so sure. #depression #Anxiety #struggles pic.twitter.com/RzFBCeaGn2,0
"I want 2 wish every Amazing person I've met & conversed on Twitter Health, love & happiness for 2017! Thank u guys??’™#SickNotWeak #depression",0
Just wish people understood mental illness #ptsd #depression #eatingdisorder,0
"Starting 5 positive things exercise,again. It's just writing down 5 good things that happened. It helps with surviving bad days. #depression",0
"#depression is caused by low serotonin. Serotonin motivates, hence why depressed people have no motivation. Activity creates serotonin",0
People with depression are 4x more likely to have a heart attack #depression,0
New year's eve is so sad to me because it's when my most beloved band split up. #depression #NewYearsEve #MotleyCrue ???–,0
Everyone responds differently to #TMS #treatment. Some patients take longer before noticing a difference in how they feel. #depression.,0
Happy new year... 2017 Bye bye the year of #depression,0
"Honestly considering grabbing a cider, putting on Forest Gump and having a good ugly cry. #depression #biteme2016",0
Pray for all communities and individuals facing mental health crises. #depression #suicideawareness,0
"Live in the present, live in the now!  #realism #depression #present pic.twitter.com/uBd53HFV3z",0
Have u been secretly battling #depression/#anxiety? Make 2017 the year you tell someone & seek help. You deserve 2 be happy! #SickNotWeak,0
It's been a strange year. I beat #depression at last. I started 2 believe that #anythingispossible it really is2017 I'm ready#HAPPYNEWYEAR ???…,0
#TMS is in the news a lot for treating #depression and other conditions; but what is it? Contact us to learn more!  pic.twitter.com/3cOsMwidYM,0
"Overall, right now, and that's what matters, I am happier and stronger than I was on the same day last year #depression #bipolardisorder",0
"I managed a continuous 118 day remission in #depression in 2016,though it was preceded by one of the longest&toughest episodes of depression",0
Less than an hour into the year & someone has already upset me. Just put me down ???§ #BPD #depression #Anxiety,0
"Dissociation is quite something. Weird to be disconnected from internal feeling, the senses and the environment. Bless serotonin #depression",0
"If you want a #depression treatment with little/no side effects, then you want to ask for #TMS Therapy! pic.twitter.com/fJgV89iagH",0
"Happy New Year!! Here's to 2017, believe me, it can't go any worse than 2016 did. Yay for 2017! Lol. #lifewithdepression #depression",0
Tweeting about mental illness doesn't make you brave. Having the courage every day to battle an invisible enemy does. #depression #anxiety,0
Huhhh fuck... wish me luck! #Depression #TooMuchRightNow #WishfulDrinking,0
to all of you with #anxiety and #depression who aren't looking forward to the new year. You aren't alone??’•feel free to message me if you want,0
Cultivate supportive relationships in order to end #depression,0
"Jesus I love it when people say ""don't be such a d-buzz just be happier"". Omg I never thought of that! Hey a cure #depression  pic.twitter.com/vXagPPBCKH",0
Something nobody will read  #writing #depression.  pic.twitter.com/XQ5Qtey1B4,0
Getting a temporary break in the #depression to enjoy Rounda Rousey's loss ???„ Abusive bitch deserved it. #UFC207,0
"Try to understand the blackness, lethargy, hopelessness, and loneliness theyвЂ™re going through. #depression",0
When ur father AND ur brother lost our transport card... #depression #lost #idiotfamily pic.twitter.com/ZvFZbIgIvo,0
Just read that isolation can lead to #depression?????????? I've never seen another human in my LIFE and I am FINE AhahhahahaHA,0
Someone quoted and hash tagged one of my tweets once with #Depression,0
"Too much tasks at work can cause stress, #depression, and even poor performance",0
"I really need to know which #FireEmblem composer wrote ""Bubbles,"" if only to know who to blame for my week-long melancholy... #depression",0
Anger replaced by love = calming. If we love Him all things (& whatever angers you) will work together for good. #Paraclete #depression,0
#Music therapy could be an effective option for treating #depression in adolescents.  pic.twitter.com/Dqo97PbLfn,0
"Sometimes tears are hard to dry wanting only to say goodbye, there's too much to do so let this life live for you. #SLDquote?© #Depression",0
#depression can be treated and you can feel better,0
Glad the way eastenders is doing Lee's storyline #Awareness #depression #yournotalone,0
#facebook #depression I am legitimately afraid of using social media. Too neurotic.,0
it does but it's not #depression  pic.twitter.com/NdjFnOqSFP,0
"On topic of famous people , apparently stuff needs to be put in place for mental illness. What about non famous people #depression",0
if i'd known it was going to go from 78 & sunny yesterday to 61 & cloudy today i still wouldn't have done anything differently #depression,0
"After reading about #depression in academia, I feel like secretly hanging up some posters about the topic around my old university ...",0
"You aren't worthless, you are priceless You are important to someone and they'd miss you if you were gone #depression #suicide #weallcare",0
"We are open all through this #NewYear for info, advice or even a chat: 0800 4 70 80 90 #olderpeople #loneliness  pic.twitter.com/0g6kGdIoPI",0
"40billion:  #Loneliness a well written, thought-provoking & mind illuminating book to unite, connect & save humanity вЂ¦",0
Happy New Year from #FriendsForGood!  We hope it is a year filled with joy and that we can work together to tackle #loneliness in Australia  pic.twitter.com/zMsgPqkfbi,0
"""Beautiful, delightful, noble, memorable, as is the world, I yet am well content in my shady crevice"" Christina Rossetti #Poetry #Loneliness",0
Loneliness causes so much pain. Besides it teaches u how to overcome all the pains. #Loneliness #LifeLessons pic.twitter.com/gZA1jsFI54,0
Don't let panic and #loneliness cause you to say YES to someone when everything within you is saying NO!,0
"Christmas means ""Love Actually"" for me. #tradition #love #loneliness ??Ґѓ??’”???­",0
"What is the base of the power? When it can be definite ""power""?The loneliness or the company create it? #power #loneliness #Fear",0
"People experience #loneliness, #depression in old age, for living alone or due to lack of close family ties and connections. #cafecounsel pic.twitter.com/dlGIALueNn",0
"Is it a crime to have few friends, to be sensitive to overwhelming problems and injustice in the world? Hope no. #Loneliness #Introvert",0
God's #presence is the antidote to #loneliness. He will never leave us. #AlwaysWithUs,0
I feel like people only ever text me when I'm sleeping #loneliness #foreveralone,0
"After the decorations come down, #loneliness remains issue for #olderpeople Regular #contact makes a huge difference pic.twitter.com/8DMFzQqK3m",0
"#Loneliness is REAL... and all I wanted was a ""Drake Hug"" ???©???©???©???”???”???”???”  pic.twitter.com/aE4zsPAx0p",0
To get close to another you have to take off your armor. It takes more #courage to be soft than tough. #Vulnerability reduces #loneliness,0
Find the lost and the lonely. They need you. #loneliness #quote #inspirationalquote pic.twitter.com/BtM7BpcUGQ,0
Travelling state of mind.  #travelling #loneliness #train pic.twitter.com/3xKR0fgmET,0
just tryna talk to somone and they got to be confused about it huhhhhhhhh life it boring as hell #loneliness,0
#Loneliness and the feeling of being unwanted is the most terrible #poverty.   Mother Teresa,0
Loneliness is what that happens in silence When darkness creeps towards the - Deep Corridors of mind Without disturbing anyone #loneliness,0
Publicity before Christmas about loneliness. How many loneliness projects were open on Christmas day I wonder? #loneliness #lonely,0
What do you think? #loneliness or #freedom? Something else? pic.twitter.com/FNM1aQ1Rqi,0
Did anyone call and chat with someone who was alone over Christmas? #loneliness #homealone,0
Loneliness isn't about being alone it's not being anybody's priority #Loneliness is a problem that faces us all reach out and make contact??‘‹??—Ј,0
Social connections are important throughout our lives!  #AgingGracefully #Loneliness  pic.twitter.com/TpvuN7eGQv,0
Heard a person detailing his branded cloths arrogantly today. It sounded more like him wearing #Loneliness instead of cloths. #Sad,0
"nobody could ever know the hidden pain or the hidden #hurt or the hidden #loneliness,,,,, but #God..",0
"#Loneliness or being in heat is not sufficient reason to jump into #relationship. That's how people get hurt, cycle of pain happens. #love",0
Walked outside and saw this nigga catchin the fade #loneliness  pic.twitter.com/DiqoKV0Eix,0
LEARNING TO LOVE YOURSELF IS THE HARDEST TASK YOU HAVE TO ACCOMPLISH IN LIFE FOR A LOT OF PEOPLE. #SAD #LONELINESS,0
"for 3 days, I will improve the landscape of the my game(#loneliness) and make the pause menu with the ability to save and load",0
Don't glorify #gluttony. Don't rationalize #loneliness.  pic.twitter.com/9kcwhSIjeR,0
"Pop in to see an elderly relative, friend or neighbour this #Christmas and help combat #loneliness  pic.twitter.com/3Zy8CXTriS",0
Good nite.                                         #loneliness,0
Biggest challenge at this time of year (& many other times) is to not make older people feel old! #loneliness,0
"After the first quarter, sales of my game (#loneliness) plan to get 100.000 rubles, including the Russian market and the European  pic.twitter.com/xpQfiqByav",0
"#loneliness is dangerous. it's addicting. once you see how peaceful it is, you don't wanna deal with people. -Hedonist Poet",0
#loneliness can feel ever so painful. And stigma prevents honesty about problems. Let's keep the difficult conversations going x  pic.twitter.com/DwXfpvI3iX,0
Holiday #loneliness and #depression is common. Design your own holiday celebration. pic.twitter.com/F8MfTFqqIQ,0
Don't you want to be my girl ? #TheBelieve #loveactually #loneliness,0
Volunteering today with my cousin at a community centre putting on a spread for those alone at #Christmas Say no to #loneliness at #Xmas pic.twitter.com/MJEHIwdpD5,0
"Christmas, the most wonderful time of the year can also be the most horrific time of the year. #christmas #sadness #loneliness",0
If you are struggling with #loneliness #isolation this festive season. We are open 24/7 to offer #support. Call 0800 132 737. pw,0
Loneliness does not just happen on this one day but all year round #depression #loneliness #joinin,0
"Its a comforting experience to pull off a major freeway and there not be one person as far as the eye can see.  #Kansas, #Empty #Loneliness",0
To be alone is lonely or freedom... #loneliness #freedom pic.twitter.com/eqnKrbjoXr,0
"Visited an elderly gentleman in hosptal earlier, admitted a week ago & had no visitors as all family & friends have passed away #loneliness",0
fuck fuck fuck Christmas пјЃпјЃ Why Japanese couples want to see illumination???Њ? Looking for a girlfriend #loneliness,0
"As we think abt #loneliness across t generations at this time, a turkey sandwich & mince pie, in t company of strangers is seldom effective",0
Christmas without you #holidaygrief #christmas #loneliness  pic.twitter.com/IKzGhX6ZI8,0
There is a #loneliness in this world that you can see it in the movement of the hands of a clock Bukowski #writing pic.twitter.com/SMPkHU3twN,0
The best photo that describes me ??’” #Sadness #Loneliness ??’”  pic.twitter.com/HZngzZlxu6,0
#Loneliness is more harmful than you may think!  pic.twitter.com/T4n5L9kdYz,0
"We are all so much together, but we are all dying of loneliness. вЂ”Albert Schweitzer #quote #loneliness ??¤”???”",0
"Holidays can be tough. I've been there. If you're struggling this holiday and want to talk, I'm here.    #Anxiety #depression #loneliness",0
#Loneliness is more harmful than you may think!  pic.twitter.com/LBHOUTajtK,0
Trying to be friends with WWE superstars #loneliness,0
Honesty & Bravery are wonderful traits. Traits of a great human.  Great humans triumph.  #loneliness #Invisible,0
It seems that a lonely future is waiting for me! Giver said he had a wife but it's forbidden to talk about our job.  #loneliness #spouses pic.twitter.com/RcJGUdSs9K,0
#bullying and #loneliness partners in crime. One could lead to the other.Both effective in destroying lives and the spirit of young and old!,0
"#loneliness truly devastating disease of the modern age. At festive times like #Xmas worth making an effort to talk to, visit the lonely.",0
I feel like I'm the only guy in Chan that doesn't like Hamilton #loneliness,0
"To come out of #loneliness, you make friends but coming together in knowledge is rare. Be a friend in knowledge and uplift each other.",0
Our last group of 2016 was our new #loneliness project (even more relevant at this time of year) & they laid on some welcoming festive food  pic.twitter.com/AOwwxTDona,0
"#Loneliness creeps inside when not the entire world becomes silent, but the one you care most. #love",0
Being #Single doesn't mean you're Lonely! #Loneliness is feeling alone in a #relationship with someone who can't or won't connect!,0
IN The heart of every Human being there's is a sense of #loneliness which cannot be put out expect by being close to Allah,0
"""We live as we dream - alone"" (Joseph Conrad) #quotes #loneliness",0
#Singlelife is a choice #loneliness is a mild side effects u get used to it :) #tistheseason pic.twitter.com/PJxqvRw1TF,0
Social connections are important throughout our lives!  #AgingGracefully #Loneliness  pic.twitter.com/cTBXNnn3IL,0
If you don't open up your heart and life to someone; #Loneliness is guaranteed to eat you alive!!!!,0
My new friend from the Memory Cafe supporting & raising money to help those with #dementia #loneliness  pic.twitter.com/YuN4foPKLY,0
"He may not act like it, but it is true #loneliness #hurts pic.twitter.com/rlGHhOjKv3",0
"#Hopelessness by #Anohni: Bleak melodies & beats, beautiful voice and gloomy verses about today's world. Brilliant! One of the best in 2016.",0
#Hopelessness Dems after Kerry's speech???±???µ???·  pic.twitter.com/FpduyGjA7M,0
We had #hope in a sea of #hopelessness,0
My album of the year was #anohni #hopelessness - few artists have managed to convey the modern world's horrors so beautifully. Bold move.,0
@ANOHNItweets #hopelessness some albums simply stand out #excellent,0
Top Musique 2016 :  N2 : #ANOHNI #hopelessness  pic.twitter.com/wRsdJ4Av6z,0
#Hopelessness 8 years of having to endure Obama!,0
Michelle Obama's Feelings of #HOPELESSNESS are a Bellweather for the country: It Tells us We are Moving in the Right Direction! #Mooch #tcot,0
"The #Dems lost the #Presidency, seats in both House and Senate, in votes by the people. Clearly rejecting this notion of #hopelessness.",0
"Since RED China entered the WTO, 70,000 U.S. factories have closed. - D. Trump #Obama #Hopelessness",0
Michelle O was clearly referring to life where she pays for her own vacations and doesn't have servants at her beck and call #Hopelessness,0
"Being a Debbie Downer is a neglected mental disability. The buzz word #hopelessness is code for lacks resilience, has no faith, fearful.",0
"Life is a privilege. Don't waste it on the b.s. emotion of #hopelessness. Celebrate life's silver linings, be parent and inspired.",0
If my own mother had used the profane term #hopeless or #hopelessness in our home we would have sued her then removed her from our home.,0
#Hopelessness exists in places places of lawlessness or dysfunctional governing management,0
Hopeless Zone Where Privileged Americans Level 04 Are Not Progressing ... #Hopelessness  pic.twitter.com/tPhsJPCDdf,0
We can never allow degradation of self so low by external events that we as human beings ever give up or give in to feeling #hopelessness.вЂ¦,0
"#homelessness, that was the eighties ,,wot we hav now is #hopelessness.",0
2008 - 2016 has been most uninspiring time in USA history. #Hopelessness #PoliticalCorrectness run amok. Call it #ObamaParalysisSyndrome.,0
End of the Obama Administration. #hopelessness #Obama pic.twitter.com/RZGeOg6xH0,0
Reject #hopelessness. Turn off your tv's or media emitting PsyOps sentiment analysis algorithms of hopelessness. Choose #hope! ???‡??‘Џ??Џј??’Ї??‘ј??ЏјвЂ¦,0
Sentiment analysis algorithms from Democrats and Mrs. Obama are designed to engineer #hopelessness. Reject it in its entirety.,0
No Michelle Obama USA is NOT entering a time of #hopelessness. Actually now that barrack is leaving we have GREAT #HOPE for our future! #Bye,0
"The Audacity of #Hopelessness Whom are the ""We"" #MO represents? Oh I get it... It's the pecker in the girls potty people??‘Ќ",0
#Anohni's #Hopelessness is our #AlbumOfTheDay. What's yours?,0
The reason for things fall apart & #hopelessness is #Christlessness. The world & including the church have to make Jesus the centre. #TE2016 pic.twitter.com/CGRJhSkkL5,0
Maybe this IT chaebol is future Wang So. #hopelessness,0
I can be drowning in homeworks and assignments and I'll still say yes when my friends call me out ???‚???‚???‚ #hopelessness #friends #weekend,0
"Same old story, same old song and dance. #hopelessness",0
"If optimism is the ??—ќ to success and if you can achieve a + outlook through positive thinking, there is no excuse for failure. #hopelessness",0
Being deprived of GodвЂ™s joy will lead you to addictive carnal pleasure... Looking for Love in all the wrong places...! #HopeLessness,0
#Hopelessness is something I believe hurts more than anything other inner state. Your thoughts?  pic.twitter.com/blA0kFZjnZ,0
I wore all black today as metaphor for my state of mind and also for the state of America on this day. #hopelessness #despair #NeedIGoOn,0
So now our Parliament is going to limit the Supreme Court of its powers to save #NawazSharif & Co from #PANAMA case. #Hopelessness,0
"Immobilization, isolation, self-blame, feeling overwhelmed, and finding no responsiveness in one's context characterize #hopelessness.",0
"Everyone is a thief,its just a matter of who is near the money basket.  #hopelessness #TheBigQuestion",0
When you will never again give birth to violent men.. #Hopelessness  pic.twitter.com/pkdPhhlUuZ,0
I feel like I'm rooting for 'da bears and they're down 42-0. #hopelessness,0
The new Era f Justice *2night I'm calling n all prayer intercessors&warriors 2pray against tht strong spirit f #Hopelessness fr the Election,0
Once a flirty always a flirty #Hopelessness .,0
#hopelessness -The moment you realize that they're still making country music.,0
Anohni's #HOPELESSNESS is the underrated album of the year.,0
"Trump wants to make America great again and guest what, he asks obama's Kenyan-born half brother for help #hopelessness #debatenight",0
"No matter how knowledgeable/experienced a woman becomes, there will always be an inexperienced, male moron whom >40% support. #hopelessness",0
"""I'm telling you, the #hopelessness eats you alive""",0
Definition of utter #hopelessness: Using PowerPoint on a #Mac.  It's like Microsoft did it on purpose...,0
в™?Why Did You Separate Me from the Earth? - ANOHNI #anohni #hopelessness #nowplaying,0
в™?Violent Men - ANOHNI #anohni #hopelessness #nowplaying,0
в™?I Don't Love You Anymore - ANOHNI #anohni #hopelessness #nowplaying,0
в™?Watch Me - ANOHNI #anohni #hopelessness #nowplaying,0
в™?4 Degrees - ANOHNI #anohni #hopelessness #nowplaying,0
в™?Drone Bomb Me - ANOHNI #anohni #hopelessness #nowplaying,0
I feel depressed when I see Elites taking a piss on all of us then MSM telling us It's raining with a straight face #Hopelessness #c4news,0
Anohni is truely a lighthouse in our modern twisted fog. I highly suggest reading that article + purchasing her LP #Hopelessness.,0
"""I #workworkwork a temporary, contract job but I am hoping for permanent"" - #GenYAskY that's heard all too often amongst GenY. #hopelessness",0
"If there is no God, then there is no purpose, it is why the soul is sucked right out of a man, who doesn't know God... #Hopelessness",0
"If you need hope today, ask God into your heart. Then, take #authority over the devil and cast #hopelessness away from you вЂ“Kenneth Copeland",0
"actually - EACH. AND. EVERY. GODDAMN. SONG. on the album is the strongest, sadest, and most beautiful song ever. <3 #hopelessness #anohni",0
If there is serious conversations regarding institutional racism; black on black crime will be better understood..#hopelessness,0
Disturbing to see that #hopelessness is trending. Heaven send the personal sponsors & BFFs to save the dreary day.,0
Two options remain:  1. Sell this phone 2. Sell myself. #hopelessness,0
"Not the #Bangalore I know or grew up in. This is, the brutal reality of honest people & honest officials in state. #hopelessness #apathy pic.twitter.com/eZmQpzAOBr",0
We will never again give back to violent men #anohni #hopelessness This was a great song to hear live ??™Њ??ЏЅ,0
"Human being is a design of expression that despite the #hopelessness of a situation, regardless of the odds, we still rise in our #caring.",0
"Insights beyond 50: my team is now 0-1. Oh well, there's always next year. #Hopelessness  pic.twitter.com/2lei0mHXQk",0
It is a bit depressing but I cannot wait to explore the rest of the album #anohni #hopelessness  pic.twitter.com/U953QJhTfU,0
The only causal factor in #suicide that ties everyone together is an overwhelming feeling of #hopelessness. A kind word can save a life!,0
"Your #Hopelessness perseveres. Good luck in Mercury Awards, darling @ANOHNItweets  #NeverAgainGiveBirthToViolentMen pic.twitter.com/is67imvghq",0
"""A man's spirit will endure sickness, but a crushed spirit who can bear?""  Proverbs 18:14, ESV  #depression #hopelessness",0
I'll just say it: the US #government has become so corrupt in it's #leadership that there is a deep sense of #hopelessness in America,0
#Hopelessness is more closely associated with #suicide than #depression,0
"""The Mind may offer you #hopelessness, but the Soul will furnish you with hope, intuitive answers; & solutions""~ Eleesha ?ѓ¦ #quote #soul",0
Changing name doesn't change services. #Mental hospitals should not spell #misery  and #hopelessness. - Dr. Sanjeev  pic.twitter.com/1ISpCj3cGt,0
For those who struggle w/#hopelessness they need those of us who are #hopeful. And when the hopeful struggle we need to find our way back...,0
"It eluded us then, but thatвЂ™s no matter - tomorrow we will run faster, stretch out our arms farther. . . #TheGreatGatsby #hopelessness",0
"For some, this was the face of the 'Great Depression' ...#desperation... #hopelessness... #parenting pic.twitter.com/duwwvhCKyP",0
something epic #hustle out of a sense of #hopelessness Sort of a desperation Through that desperation we feel we have nothing to lose,0
As of August 21- this is the Album of the Year. No question/without a doubt. #Hopelessness  pic.twitter.com/xvpQPQqvxw,0
"When you living with someone that is manic depressed, life stops #hopelessness #helpless ???????”",0
"If you haven't listened to #anohni with the new album #hopelessness, maybe you shouldn't, it might break you.",0
the look of #Hopelessness on their face is killing me....#ChibokGirls,0
?ґ?€???© ?Ј?…?„ ?№?ґ?§?† ?†?ѓ?…?„. #hope vs #hopelessness,0
Basically his death shows the entire parole system to be a farce. #heartbreaking #hopelessness  pic.twitter.com/SbtCKY0IXO,0
The #Hopelessness in the NPP is deeply rooted because of Nana Addo's divide and rule style of slave 'mastership',0
This is ANOHNI. She has released #Hopelessness an album that transcends space and time. The best album ever.  pic.twitter.com/th6CRB1sFR,0
Very happy to see anohni make the very nice #MercuryPrize nominated list! That's where I'm putting my vote... #hopelessness,0
Many people told me so far to stop and give up because there is nearly zero hope. I can't wait to see how it ends. #hope vs #hopelessness,0
Is today YOUR day? #ChangeYourMind to choose happiness + success over #hopelessness + failure #TuesdayMotivation pic.twitter.com/jp1pghgs8H,0
Still wondering if SyFy can have a theme song for #blooddrive? #hopelessness  pic.twitter.com/E7li3gwIfU,0
How did I become a virus? Awareness listening the great music by #Anohni #hopelessness,0
"The Gateway to Freedom Kit when you need the tools to break #Free from #hopelessness, #depression and keep going. pic.twitter.com/WtML2wyu7y",0
I <3 this @ANOHNItweets LP so so much #Hopelessness,0
friends frm abroad today: why r u so serious.All changed ...                   Me: Is there anything to celebrate ? #pakistan #hopelessness,0
Can't stop listening to the #anohni album #hopelessness so beautiful  pic.twitter.com/NoKZ0e1Hlp,0
We need a newspaper/channel that shows only positive n inspirational stories.This period of #hopelessness is awful why #Anohni album is apt,0
Is it today? It can be! #ChangeYourMind to choose happiness + success over #hopelessness + failure  pic.twitter.com/g48kuK2vEo,0
"This #Anohni album is beautiful but lyrically creepy, in a good way. #Hopelessness",0
#tbh trying to promote your video to a youtuber over 100k is simply pointless #sad #hopelessness,0
Hopelessness is the enemy of #justice. #Injustice prevails where #hopelessness persists. вЂ” Bryan Stevenson,0
@ANOHNItweets completely brilliant performance - so moving and honest #hopelessness #Barbican,0
"Perhaps she's the ghosts of past, present & future, all rolled into one. But then there might be hope, & I'm not sure there is #hopelessness",0
ANOHNI asks basic questions of your soul and strips you bare. AND the music and visuals are incredible.   Fucking hell.  #HOPELESSNESS,0
At last something honest and noble #anohni #Hopelessness utterly despairing but somehow full of hope,0
Superb artistic performance #Anohni at #Philarmonieparis What a voice !!! #hopelessness,0
When you ask for a triple chocolate melt down and the waiter tells you no... #depressed #sosad,0
50 ppl are in this house trying to use wifi. #depressed,0
Working New Year's Eve ???? Not going to Newcastle tomorrow ???§ #depressed,0
"#Depressed or #Anxious? National #Suicide Prevention Lifeline offers help, 24/7. 1-800-273-TALK (8255)",0
Wanted a sweater but promised I wouldn't buy one for the rest of this month #depressed,0
"For the first time in quite a while, I don't think I've even seen enough movies to make kshock's top 10 films of the year. #depressed ???“",0
Closing New Years Eve and opening New Years Day.. #depressed,0
"#cold and #alone. Not #depressed, just disappointed",0
"Well that's that, seeing my way out of this shitty yr,with a shitty night in bed,feel ill still and miserable...#depressed ???°???°???°???©",0
"RT KatelynTiffner: #depressed because I had a dream ralligatorrr & I were on springbreak in cancun, woke up and realized I was still in O...",0
Leaving in 2 days #Depressed #ExamsAreInTwoWeeks #SnowyMalta ??’”??’”???­???­???­???­???­???­???­???­???­???­,0
#Depressed little miss Debbie downer over here.,0
"Last year I was at the bar all night, getting free drinks, and making out with a stripper. This year I'll be in bed by 9:30. #depressed",0
Why can't I go Super Saiyan? #depressed,0
Happy new year to everyone and all the best for 2015 #depressed #stuckoffshore,0
trying to get over that i worked boxing night and am working tonight.. oh and im starting to get the flu.. #depressed,0
Just finished the last episode of New Girl ???і what am I supposed to do now? #depressed,0
Just had my last appt with my nail lady before she leaves ???­???­ #depressed,0
@bcolonx what you leave me? I just came from DR to this!! ???­ #depressed,0
One of my best friends got engaged ???? #depressed #old,0
As if my boss just text about work ??™€ I'm on holiday #depressed,0
???ў need to book a holiday asap #depressed  pic.twitter.com/gRBEuV5aIX,0
"It was all good  I was enjoying Tv Until out of nowhere ""I used that R200 to arrange the funeral"" appeared #depressed",0
i finished parks & rec twice now  :( #depressed,0
I appreciate the 8 day paid vacation from my job but...i still don't want to return. I feel like quitting but I can't. #depressed,0
I'm actually crying because I don't want to return to work on Friday. #depressed,0
Alright Charlie St. Cloud you've done it again... Next the fault in your stars or garden state... Maybe the notebook? #depressed,0
why doesn't ally have a twitter #depressed #iseehertomorrow,0
Just finished Weeds. My life no longer has purpose. #depressed,0
Never tell a blonde that her hair is slowly fading to brown #depressed,0
"Heard Willy Nelson singing The Scientist and thought, ""So THIS is the original!"" Then discovered he was just covering Coldplay. #depressed",0
If I stay got me feeling some type of way #depressed ???­???­???­??’”,0
How many suicides does it take for people to realize that what you say fucking mattersвњЊпёЏ ?—#sad #depressed #depres... pic.twitter.com/6JC0QDAYGW,0
My last day of cheating on my diet and exercise routine is tomorrow #sad #depressed #dying,0
Nooooo #Bulls will crack the 10 point mark in the 4th quarter #Depressed,0
This weekend is the end of bow hunting season. #depressed,0
One day everything will end. It is inevitable but for the love of god why did it have to be my quesarito from taco bell #depressed,0
"give up on wow , carnt play my mage and carnt even pay to change its class so im stuck with a lvl 100 mage :( #depressed",0
"do you feel #suicidal ? #depressed ? #etc ? direct message me, i would love to interact with you guys ???„???„",0
So upset about not being able to pay for tickets myself :( really want to see the lion king again!!!!! #depressed,0
Wait... I can't believe I've #JunjouRomantica manga in hiatus #licensed since +/- 2010.... #depressed,0
@D_Oliver10 oh I'm regretting it now #depressed,0
#Lucy's #depressed. Someone destroyed her #Wubba. Who could have done such an awful thing? pic.twitter.com/L5ubpQp3QK,0
I really did not give Notre Dame a chance in this game. #depressed #LSU,0
"I went all my way out from the Vaal to Jozi to submit application forms for a post that closed 11 months ago, I feel stupid, #depressed",0
How could Riv close ???© what am I going to do now #depressed,0
Just the thought of going back to school  brings tears to me eyes #depressed,0
".2/2 No chance, they all contain #wheat. Why not use a #GF flour? It would be so easy then most people can eat them. #Depressed!",0
All of the outside Christmas decorations are put away! #Depressed,0
Wish I was in Las Vegas for New Years Eve! Alesso and Ingrosso are bringing the New Year in! Would love to see that!! #Depressed,0
ive comed to realize that im never gonna get 1/5 #depressed #WhyDontTheBoysFollowMe,0
I just want soccer season baaaack???­???­???­ #depressed,0
No one ever looks happy on a bus #Manchester #depressed,0
i waz astounded by you my idol ms dhoni...when i came to know i m not going to see you in white jersey ..miss u....#depressed #love you,0
Really disappointed that I haven't been able to take my sled out yet this break #depressed,0
Well that's the car handed back. #depressed,0
#Depressed after watching a movie #Again ???Ґ???ђ,0
"вЂњ@JamieLOVEHarris: is the sun ever gonna shine again? #depressedвЂќ YES, it WILL! :)",0
"I dreamt that #McRib was back. Alas, it was just a dream. #depressed",0
